index,SALE_PRC
3656,589000.0
3657,560000.0
3658,690000.0
3659,332000.0
3660,390000.0
3661,385000.0
3662,640000.0
3663,613500.0
3664,415000.0
3665,374000.0
3666,425000.0
3667,370000.0
3668,370000.0
3669,435000.0
3670,338000.0
3671,235000.0
3672,380000.0
3673,295000.0
3674,555000.0
3675,522500.0
3676,420000.0
3677,349000.0
3678,450000.0
3679,373100.0
3680,469100.0
3681,617500.0
3682,410000.0
3683,482500.0
3684,350000.0
3685,410000.0
3686,415000.0
3687,392000.0
3688,300000.0
3689,407500.0
3690,333000.0
3691,310000.0
3692,495000.0
3693,425000.0
3694,372500.0
3695,391000.0
3696,215000.0
3697,410000.0
3698,424000.0
3699,525000.0
3700,475000.0
3701,450000.0
3702,460000.0
3703,429000.0
3704,315000.0
3705,360000.0
3706,238000.0
3707,130000.0
3708,172500.0
3709,370000.0
3710,280000.0
3711,170000.0
3712,320000.0
3713,263000.0
3714,405000.0
3715,265000.0
3716,489000.0
3717,377000.0
3718,335000.0
3719,370000.0
3720,410000.0
3721,435000.0
3722,525000.0
3723,457500.0
3724,440000.0
3725,405000.0
3726,414900.0
3727,523900.0
3728,600000.0
3729,505000.0
3730,495000.0
3731,495000.0
3732,250000.0
3733,407000.0
3734,395000.0
3735,400000.0
3736,279000.0
3737,449900.0
3738,270000.0
3739,402000.0
3740,320000.0
3741,390000.0
3742,490000.0
3743,420000.0
3744,360000.0
3745,325000.0
3746,160000.0
3747,297000.0
3748,680000.0
3749,210000.0
3750,250000.0
3751,360000.0
3752,271700.0
3753,415000.0
3754,339500.0
3755,297000.0
3756,310500.0
3757,260000.0
3758,1025000.0
3759,306300.0
3760,390000.0
3761,415000.0
3762,450000.0
3763,585000.0
3764,412500.0
3765,438200.0
3766,285000.0
3767,430000.0
3768,425000.0
3769,420000.0
3770,342500.0
3771,365000.0
3772,350000.0
3773,575000.0
3774,397000.0
3775,400000.0
3776,444000.0
3777,130000.0
3778,475000.0
3779,479000.0
3780,575000.0
3781,510000.0
3782,420000.0
3783,635000.0
3784,370000.0
3785,460000.0
3786,315000.0
3787,360000.0
3788,565000.0
3789,460000.0
3790,380000.0
3791,1100000.0
3792,431000.0
3793,230000.0
3794,349000.0
3795,339000.0
3796,265000.0
3797,335000.0
3798,575000.0
3799,412500.0
3800,450000.0
3801,610000.0
3802,1390000.0
3803,1410000.0
3804,1500000.0
3805,1341000.0
3806,850000.0
3807,1250000.0
3808,420000.0
3809,600000.0
3810,750000.0
3811,765000.0
3812,670000.0
3813,820000.0
3814,1015000.0
3815,955000.0
3816,850000.0
3817,445000.0
3818,650000.0
3819,500000.0
3820,525000.0
3821,525000.0
3822,999000.0
3823,842500.0
3824,465000.0
3825,850000.0
3826,740000.0
3827,1199000.0
3828,1100000.0
3829,575000.0
3830,436000.0
3831,882500.0
3832,665000.0
3833,1250000.0
3834,450000.0
3835,1250000.0
3836,1150000.0
3837,2225000.0
3838,567500.0
3839,750000.0
3840,2425000.0
3841,1650000.0
3842,720000.0
3843,812500.0
3844,1195000.0
3845,1230000.0
3846,445000.0
3847,650000.0
3848,615000.0
3849,1150000.0
3850,2100000.0
3851,625000.0
3852,590000.0
3853,2190000.0
3854,1000000.0
3855,700000.0
3856,1125000.0
3857,664500.0
3858,710000.0
3859,700000.0
3860,700000.0
3861,850000.0
3862,640000.0
3863,1260000.0
3864,1475000.0
3865,675000.0
3866,660000.0
3867,540000.0
3868,455000.0
3869,659500.0
3870,1400000.0
3871,790000.0
3872,1375000.0
3873,500000.0
3874,600000.0
3875,1625000.0
3876,745000.0
3877,1900000.0
3878,1485000.0
3879,1150000.0
3880,780000.0
3881,850000.0
3882,1975000.0
3883,2270000.0
3884,1350000.0
3885,2200000.0
3886,640000.0
3887,680000.0
3888,955000.0
3889,1310000.0
3890,840000.0
3891,1340000.0
3892,1410000.0
3893,800000.0
3894,2500000.0
3895,865000.0
3896,1175000.0
3897,1140000.0
3898,950000.0
3899,1180000.0
3900,815000.0
3901,975000.0
3902,2475000.0
3903,1650000.0
3904,810000.0
3905,620000.0
3906,310000.0
3907,375000.0
3908,475000.0
3909,320000.0
3910,499000.0
3911,412000.0
3912,470000.0
3913,520000.0
3914,497000.0
3915,310000.0
3916,400000.0
3917,525000.0
3918,575000.0
3919,572500.0
3920,365000.0
3921,417000.0
3922,420000.0
3923,460000.0
3924,555000.0
3925,495000.0
3926,410000.0
3927,475000.0
3928,540000.0
3929,470000.0
3930,420000.0
3931,520000.0
3932,539000.0
3933,495000.0
3934,529000.0
3935,375000.0
3936,630000.0
3937,299000.0
3938,400000.0
3939,410000.0
3940,375000.0
3941,350000.0
3942,480000.0
3943,373000.0
3944,275000.0
3945,300000.0
3946,310000.0
3947,350000.0
3948,370000.0
3949,260000.0
3950,190500.0
3951,220000.0
3952,280000.0
3953,325000.0
3954,270000.0
3955,300000.0
3956,519000.0
3957,800000.0
3958,300000.0
3959,550000.0
3960,660000.0
3961,400000.0
3962,346000.0
3963,375000.0
3964,715000.0
3965,415000.0
3966,259000.0
3967,470000.0
3968,392000.0
3969,350000.0
3970,487000.0
3971,320000.0
3972,405000.0
3973,397000.0
3974,460000.0
3975,1075000.0
3976,877500.0
3977,590000.0
3978,600000.0
3979,585000.0
3980,680000.0
3981,630000.0
3982,260000.0
3983,189000.0
3984,275000.0
3985,169000.0
3986,166000.0
3987,710000.0
3988,372500.0
3989,415000.0
3990,333700.0
3991,194000.0
3992,360000.0
3993,150100.0
3994,206000.0
3995,360000.0
3996,295000.0
3997,290000.0
3998,276000.0
3999,340000.0
4000,326000.0
4001,325000.0
4002,380000.0
4003,1130000.0
4004,1200000.0
4005,1005000.0
4006,1604600.0
4007,1220000.0
4008,900000.0
4009,915800.0
4010,1550000.0
4011,1200000.0
4012,865000.0
4013,950000.0
4014,2550000.0
4015,2325000.0
4016,567500.0
4017,750000.0
4018,1950000.0
4019,818600.0
4020,1825000.0
4021,1450000.0
4022,1915000.0
4023,545000.0
4024,855000.0
4025,650000.0
4026,2100000.0
4027,590000.0
4028,750000.0
4029,505000.0
4030,2100000.0
4031,635000.0
4032,830000.0
4033,1450000.0
4034,1400000.0
4035,2400000.0
4036,1535000.0
4037,450000.0
4038,1552000.0
4039,2550000.0
4040,1175000.0
4041,595000.0
4042,1200000.0
4043,1000000.0
4044,654500.0
4045,2145000.0
4046,614300.0
4047,756500.0
4048,1200000.0
4049,1400000.0
4050,2300000.0
4051,2600000.0
4052,770000.0
4053,1215000.0
4054,920000.0
4055,849000.0
4056,1759000.0
4057,875000.0
4058,837000.0
4059,900000.0
4060,1390000.0
4061,1920000.0
4062,1300000.0
4063,1385000.0
4064,810000.0
4065,1000000.0
4066,885000.0
4067,1760000.0
4068,1115000.0
4069,765000.0
4070,1400000.0
4071,1375800.0
4072,925000.0
4073,724500.0
4074,865000.0
4075,1250000.0
4076,804000.0
4077,1100000.0
4078,1250000.0
4079,775000.0
4080,900000.0
4081,650000.0
4082,1550000.0
4083,1200000.0
4084,1155000.0
4085,1545000.0
4086,1100000.0
4087,547000.0
4088,745000.0
4089,1220000.0
4090,567500.0
4091,875000.0
4092,2041700.0
4093,1125000.0
4094,2325000.0
4095,601900.0
4096,1440000.0
4097,557000.0
4098,625000.0
4099,1125000.0
4100,990000.0
4101,980000.0
4102,687500.0
4103,650000.0
4104,715000.0
4105,690000.0
4106,900000.0
4107,1825000.0
4108,772000.0
4109,705000.0
4110,1285000.0
4111,549000.0
4112,680000.0
4113,1200000.0
4114,1071500.0
4115,2500000.0
4116,615000.0
4117,915000.0
4118,767000.0
4119,687500.0
4120,745000.0
4121,1330000.0
4122,410000.0
4123,1625000.0
4124,625000.0
4125,1435000.0
4126,1050000.0
4127,1060000.0
4128,775000.0
4129,1001400.0
4130,1360000.0
4131,1785000.0
4132,775000.0
4133,1255000.0
4134,682000.0
4135,782500.0
4136,1700000.0
4137,745000.0
4138,725000.0
4139,580000.0
4140,1175000.0
4141,971000.0
4142,607500.0
4143,1250000.0
4144,640000.0
4145,745000.0
4146,715000.0
4147,1525000.0
4148,560000.0
4149,1049000.0
4150,710000.0
4151,705000.0
4152,859100.0
4153,735000.0
4154,442000.0
4155,660000.0
4156,430000.0
4157,670000.0
4158,888900.0
4159,742300.0
4160,711000.0
4161,2130000.0
4162,700000.0
4163,552500.0
4164,855000.0
4165,735000.0
4166,465000.0
4167,785000.0
4168,616000.0
4169,1550000.0
4170,1400000.0
4171,770000.0
4172,455700.0
4173,1200000.0
4174,639000.0
4175,1100000.0
4176,580000.0
4177,859000.0
4178,825000.0
4179,688000.0
4180,585000.0
4181,420000.0
4182,399000.0
4183,615000.0
4184,452000.0
4185,575000.0
4186,564500.0
4187,860000.0
4188,2500000.0
4189,1775000.0
4190,1050000.0
4191,1830000.0
4192,1200000.0
4193,1525000.0
4194,1075000.0
4195,1175000.0
4196,810000.0
4197,1050000.0
4198,867500.0
4199,785000.0
4200,800000.0
4201,665000.0
4202,490000.0
4203,500000.0
4204,540000.0
4205,750000.0
4206,900000.0
4207,845000.0
4208,1076000.0
4209,635000.0
4210,1250000.0
4211,1100000.0
4212,880000.0
4213,636000.0
4214,795000.0
4215,750000.0
4216,760000.0
4217,790000.0
4218,1650000.0
4219,1150000.0
4220,710000.0
4221,745000.0
4222,980000.0
4223,1360000.0
4224,650000.0
4225,960000.0
4226,925000.0
4227,1115000.0
4228,590000.0
4229,695000.0
4230,1150000.0
4231,750000.0
4232,635000.0
4233,725000.0
4234,876250.0
4235,2650000.0
4236,2300000.0
4237,1230000.0
4238,1725000.0
4239,940000.0
4240,1325000.0
4241,1450000.0
4242,1540000.0
4243,1400000.0
4244,2450000.0
4245,1510000.0
4246,908400.0
4247,1775000.0
4248,1075000.0
4249,1580000.0
4250,1800000.0
4251,2250000.0
4252,1950000.0
4253,2400000.0
4254,900000.0
4255,935000.0
4256,560000.0
4257,542500.0
4258,535000.0
4259,690000.0
4260,840000.0
4261,1350000.0
4262,485000.0
4263,590000.0
4264,860000.0
4265,870000.0
4266,524300.0
4267,2250000.0
4268,1260000.0
4269,525000.0
4270,650000.0
4271,385000.0
4272,510000.0
4273,355000.0
4274,1560000.0
4275,338000.0
4276,2150000.0
4277,440000.0
4278,578000.0
4279,488000.0
4280,795000.0
4281,483000.0
4282,370000.0
4283,550000.0
4284,1300000.0
4285,525000.0
4286,600000.0
4287,607500.0
4288,570000.0
4289,535000.0
4290,668000.0
4291,620000.0
4292,620000.0
4293,585000.0
4294,350000.0
4295,730000.0
4296,470000.0
4297,455000.0
4298,555000.0
4299,335000.0
4300,770000.0
4301,695000.0
4302,390000.0
4303,229000.0
4304,299500.0
4305,230000.0
4306,325000.0
4307,181000.0
4308,430000.0
4309,238500.0
4310,450000.0
4311,370000.0
4312,265000.0
4313,550000.0
4314,368000.0
4315,565000.0
4316,535500.0
4317,650000.0
4318,580000.0
4319,600000.0
4320,360000.0
4321,418000.0
4322,216000.0
4323,191000.0
4324,295000.0
4325,455000.0
4326,588000.0
4327,545000.0
4328,645000.0
4329,539000.0
4330,410000.0
4331,323000.0
4332,367000.0
4333,445000.0
4334,417000.0
4335,520000.0
4336,250000.0
4337,475000.0
4338,262500.0
4339,680000.0
4340,580000.0
4341,600000.0
4342,432333.0
4343,530000.0
4344,625000.0
4345,379000.0
4346,750000.0
4347,465000.0
4348,1000000.0
4349,320000.0
4350,460000.0
4351,535000.0
4352,540000.0
4353,975000.0
4354,480000.0
4355,535000.0
4356,430500.0
4357,415000.0
4358,352500.0
4359,390000.0
4360,785000.0
4361,640000.0
4362,418000.0
4363,445000.0
4364,485000.0
4365,1125000.0
4366,1200000.0
4367,571500.0
4368,470000.0
4369,400000.0
4370,510000.0
4371,350000.0
4372,500000.0
4373,530000.0
4374,515000.0
4375,520000.0
4376,475000.0
4377,500000.0
4378,430000.0
4379,350000.0
4380,475000.0
4381,852000.0
4382,475000.0
4383,575000.0
4384,631000.0
4385,320000.0
4386,482500.0
4387,449900.0
4388,556000.0
4389,565000.0
4390,560000.0
4391,530000.0
4392,460000.0
4393,440000.0
4394,420000.0
4395,565000.0
4396,325000.0
4397,510000.0
4398,635000.0
4399,440000.0
4400,469000.0
4401,860000.0
4402,400000.0
4403,370000.0
4404,378000.0
4405,405000.0
4406,440000.0
4407,630000.0
4408,675000.0
4409,403000.0
4410,412000.0
4411,678000.0
4412,300000.0
4413,465000.0
4414,356000.0
4415,500000.0
4416,510000.0
4417,653000.0
4418,330000.0
4419,440000.0
4420,369000.0
4421,475500.0
4422,365000.0
4423,275000.0
4424,340000.0
4425,345000.0
4426,340000.0
4427,364000.0
4428,382300.0
4429,388800.0
4430,444000.0
4431,540000.0
4432,369500.0
4433,379000.0
4434,365000.0
4435,300000.0
4436,1100000.0
4437,515000.0
4438,525000.0
4439,600000.0
4440,562500.0
4441,650000.0
4442,835000.0
4443,519900.0
4444,785000.0
4445,735000.0
4446,1800000.0
4447,950000.0
4448,1050000.0
4449,1040000.0
4450,1600000.0
4451,686000.0
4452,835000.0
4453,615000.0
4454,779000.0
4455,1500000.0
4456,790000.0
4457,750000.0
4458,755000.0
4459,930000.0
4460,360000.0
4461,320000.0
4462,1000000.0
4463,725000.0
4464,1300000.0
4465,265000.0
4466,1400000.0
4467,1049000.0
4468,1032500.0
4469,660000.0
4470,1800000.0
4471,1250000.0
4472,1615000.0
4473,810000.0
4474,755000.0
4475,757500.0
4476,825000.0
4477,925000.0
4478,617500.0
4479,915200.0
4480,1035000.0
4481,980000.0
4482,415000.0
4483,840000.0
4484,755000.0
4485,1100000.0
4486,1350000.0
4487,1200000.0
4488,700000.0
4489,385000.0
4490,730000.0
4491,402000.0
4492,282500.0
4493,560000.0
4494,352000.0
4495,280000.0
4496,260000.0
4497,300000.0
4498,297000.0
4499,315000.0
4500,234500.0
4501,385000.0
4502,413000.0
4503,369000.0
4504,357700.0
4505,333000.0
4506,310000.0
4507,325000.0
4508,400000.0
4509,400000.0
4510,330000.0
4511,340000.0
4512,305000.0
4513,346700.0
4514,275000.0
4515,322000.0
4516,350000.0
4517,285000.0
4518,340000.0
4519,260000.0
4520,380000.0
4521,355000.0
4522,352000.0
4523,270000.0
4524,205000.0
4525,270000.0
4526,365000.0
4527,390000.0
4528,330000.0
4529,354000.0
4530,350000.0
4531,375500.0
4532,400000.0
4533,270000.0
4534,416500.0
4535,330000.0
4536,289900.0
4537,316000.0
4538,310000.0
4539,289900.0
4540,346800.0
4541,397000.0
4542,386500.0
4543,270000.0
4544,325000.0
4545,315000.0
4546,359900.0
4547,283000.0
4548,420000.0
4549,280000.0
4550,295000.0
4551,240000.0
4552,210000.0
4553,249900.0
4554,425000.0
4555,310000.0
4556,330000.0
4557,275000.0
4558,344000.0
4559,325000.0
4560,349000.0
4561,300000.0
4562,360000.0
4563,255000.0
4564,310000.0
4565,339900.0
4566,303000.0
4567,375000.0
4568,1319500.0
4569,1300000.0
4570,1224000.0
4571,1295000.0
4572,850000.0
4573,1430000.0
4574,1065000.0
4575,1045000.0
4576,760000.0
4577,772200.0
4578,2200000.0
4579,775000.0
4580,830000.0
4581,849000.0
4582,640000.0
4583,1130000.0
4584,860000.0
4585,2400000.0
4586,624000.0
4587,1250000.0
4588,915000.0
4589,1250000.0
4590,790000.0
4591,1646000.0
4592,1020000.0
4593,1400000.0
4594,885000.0
4595,1260000.0
4596,625000.0
4597,2050000.0
4598,547000.0
4599,1350000.0
4600,875000.0
4601,2100000.0
4602,720000.0
4603,459000.0
4604,470000.0
4605,1500000.0
4606,2637500.0
4607,725000.0
4608,800000.0
4609,570000.0
4610,880000.0
4611,438000.0
4612,906200.0
4613,1760000.0
4614,440000.0
4615,2150000.0
4616,567100.0
4617,640000.0
4618,875000.0
4619,726000.0
4620,665000.0
4621,865000.0
4622,875000.0
4623,900000.0
4624,630000.0
4625,1950000.0
4626,2000000.0
4627,1780000.0
4628,1020000.0
4629,570000.0
4630,2375000.0
4631,1450000.0
4632,1180000.0
4633,965000.0
4634,1500000.0
4635,865000.0
4636,580000.0
4637,1120000.0
4638,659000.0
4639,700000.0
4640,2182500.0
4641,915000.0
4642,505000.0
4643,900000.0
4644,750000.0
4645,412000.0
4646,1023000.0
4647,1490000.0
4648,1420000.0
4649,575000.0
4650,582000.0
4651,376000.0
4652,1250000.0
4653,573900.0
4654,2070000.0
4655,460000.0
4656,310000.0
4657,1400000.0
4658,1450000.0
4659,1500000.0
4660,1350000.0
4661,750000.0
4662,1990000.0
4663,705000.0
4664,400000.0
4665,655000.0
4666,560000.0
4667,594400.0
4668,485000.0
4669,1650000.0
4670,510000.0
4671,483500.0
4672,465000.0
4673,1920000.0
4674,675000.0
4675,495000.0
4676,570000.0
4677,1000000.0
4678,610000.0
4679,540000.0
4680,1012500.0
4681,614100.0
4682,367500.0
4683,607000.0
4684,480000.0
4685,560000.0
4686,516000.0
4687,530000.0
4688,900000.0
4689,885000.0
4690,948000.0
4691,1800000.0
4692,1025000.0
4693,688000.0
4694,765000.0
4695,780000.0
4696,1600000.0
4697,890000.0
4698,940000.0
4699,655000.0
4700,815000.0
4701,740000.0
4702,1580000.0
4703,800000.0
4704,1110000.0
4705,620000.0
4706,990000.0
4707,825000.0
4708,800000.0
4709,950000.0
4710,1310000.0
4711,1860000.0
4712,1800000.0
4713,860000.0
4714,1050000.0
4715,945000.0
4716,880000.0
4717,850000.0
4718,2100000.0
4719,300000.0
4720,950000.0
4721,1650000.0
4722,700000.0
4723,1800000.0
4724,950000.0
4725,840000.0
4726,845000.0
4727,920500.0
4728,730000.0
4729,1090000.0
4730,940000.0
4731,1450000.0
4732,755000.0
4733,1047500.0
4734,1732000.0
4735,980000.0
4736,1550000.0
4737,832700.0
4738,1110000.0
4739,1250000.0
4740,890000.0
4741,1520000.0
4742,1200000.0
4743,1850000.0
4744,995000.0
4745,1600000.0
4746,850000.0
4747,1050000.0
4748,2625000.0
4749,760000.0
4750,2350000.0
4751,1475000.0
4752,2599000.0
4753,990000.0
4754,995900.0
4755,1575000.0
4756,725000.0
4757,1150000.0
4758,868000.0
4759,1255000.0
4760,945000.0
4761,1160000.0
4762,755000.0
4763,692500.0
4764,1030000.0
4765,870000.0
4766,1650000.0
4767,1800000.0
4768,1650000.0
4769,850000.0
4770,1850000.0
4771,1300000.0
4772,1450000.0
4773,835000.0
4774,1000000.0
4775,1593500.0
4776,1639000.0
4777,1979000.0
4778,2175000.0
4779,2100000.0
4780,1940000.0
4781,1940000.0
4782,2650000.0
4783,1620000.0
4784,2010000.0
4785,1900000.0
4786,2500000.0
4787,2100000.0
4788,2140000.0
4789,1810000.0
4790,2280000.0
4791,2639300.0
4792,790000.0
4793,1210000.0
4794,2400000.0
4795,631000.0
4796,915000.0
4797,675000.0
4798,564000.0
4799,610000.0
4800,1460000.0
4801,1090000.0
4802,520000.0
4803,725000.0
4804,565000.0
4805,1290000.0
4806,905000.0
4807,1875000.0
4808,1610000.0
4809,1130000.0
4810,950000.0
4811,1190000.0
4812,1150000.0
4813,960000.0
4814,1350000.0
4815,750000.0
4816,1350000.0
4817,1230000.0
4818,710000.0
4819,805000.0
4820,1650000.0
4821,550000.0
4822,1570000.0
4823,745000.0
4824,1200000.0
4825,580000.0
4826,1400000.0
4827,955000.0
4828,715000.0
4829,680000.0
4830,1050000.0
4831,550000.0
4832,1086300.0
4833,512600.0
4834,525000.0
4835,1250000.0
4836,490000.0
4837,765000.0
4838,670000.0
4839,680000.0
4840,1200000.0
4841,945000.0
4842,602500.0
4843,700000.0
4844,485000.0
4845,1000000.0
4846,1720000.0
4847,795000.0
4848,605000.0
4849,1494000.0
4850,635000.0
4851,788000.0
4852,1225000.0
4853,1200000.0
4854,1075000.0
4855,800000.0
4856,807500.0
4857,565000.0
4858,955000.0
4859,1600000.0
4860,625000.0
4861,1160000.0
4862,1225000.0
4863,750000.0
4864,670000.0
4865,850000.0
4866,665000.0
4867,1975000.0
4868,1550000.0
4869,1080000.0
4870,1147500.0
4871,710000.0
4872,1260000.0
4873,587700.0
4874,985000.0
4875,1950000.0
4876,949000.0
4877,1240000.0
4878,691000.0
4879,1045000.0
4880,800000.0
4881,782500.0
4882,770000.0
4883,775000.0
4884,1000000.0
4885,1095000.0
4886,890000.0
4887,875000.0
4888,907000.0
4889,2114600.0
4890,785000.0
4891,1425000.0
4892,625000.0
4893,800000.0
4894,660000.0
4895,987500.0
4896,2250000.0
4897,713600.0
4898,930000.0
4899,787000.0
4900,895000.0
4901,989000.0
4902,523800.0
4903,1025000.0
4904,1090000.0
4905,165000.0
4906,410000.0
4907,357000.0
4908,324000.0
4909,350000.0
4910,520000.0
4911,360000.0
4912,630000.0
4913,320000.0
4914,346000.0
4915,369000.0
4916,390000.0
4917,277500.0
4918,650000.0
4919,352000.0
4920,300000.0
4921,339000.0
4922,270000.0
4923,650000.0
4924,346500.0
4925,280000.0
4926,370000.0
4927,500000.0
4928,315000.0
4929,655000.0
4930,575000.0
4931,578000.0
4932,399000.0
4933,655000.0
4934,380000.0
4935,375000.0
4936,375000.0
4937,410000.0
4938,430000.0
4939,411300.0
4940,425000.0
4941,374500.0
4942,358900.0
4943,337000.0
4944,365000.0
4945,399000.0
4946,425000.0
4947,600000.0
4948,560000.0
4949,320000.0
4950,515000.0
4951,523500.0
4952,397500.0
4953,510000.0
4954,469000.0
4955,365000.0
4956,620000.0
4957,675000.0
4958,750000.0
4959,670800.0
4960,714000.0
4961,473500.0
4962,528500.0
4963,435000.0
4964,498000.0
4965,380000.0
4966,377000.0
4967,710000.0
4968,575000.0
4969,456000.0
4970,574900.0
4971,466000.0
4972,469000.0
4973,850000.0
4974,460000.0
4975,520000.0
4976,490000.0
4977,455000.0
4978,410000.0
4979,410000.0
4980,427500.0
4981,500000.0
4982,513500.0
4983,422000.0
4984,600000.0
4985,465000.0
4986,440000.0
4987,455000.0
4988,425000.0
4989,642800.0
4990,412300.0
4991,412300.0
4992,455000.0
4993,440000.0
4994,355000.0
4995,285000.0
4996,335000.0
4997,520000.0
4998,370000.0
4999,695000.0
5000,457000.0
5001,610000.0
5002,517500.0
5003,290000.0
5004,352300.0
5005,340000.0
5006,500000.0
5007,400000.0
5008,533000.0
5009,540000.0
5010,480000.0
5011,637800.0
5012,599000.0
5013,600000.0
5014,495000.0
5015,235000.0
5016,650000.0
5017,455000.0
5018,538000.0
5019,284000.0
5020,520000.0
5021,470000.0
5022,490000.0
5023,460000.0
5024,350000.0
5025,345000.0
5026,238000.0
5027,527500.0
5028,475000.0
5029,532000.0
5030,625000.0
5031,410000.0
5032,520000.0
5033,429000.0
5034,748000.0
5035,400000.0
5036,698000.0
5037,640000.0
5038,730000.0
5039,321000.0
5040,632500.0
5041,507500.0
5042,583000.0
5043,370000.0
5044,916000.0
5045,499000.0
5046,788000.0
5047,500000.0
5048,800000.0
5049,615000.0
5050,510000.0
5051,526000.0
5052,675000.0
5053,638500.0
5054,540000.0
5055,328000.0
5056,770000.0
5057,559000.0
5058,349000.0
5059,379000.0
5060,482000.0
5061,465000.0
5062,760000.0
5063,475000.0
5064,315000.0
5065,555000.0
5066,825000.0
5067,835000.0
5068,430000.0
5069,577500.0
5070,665000.0
5071,480000.0
5072,565000.0
5073,649200.0
5074,495000.0
5075,425000.0
5076,480000.0
5077,530000.0
5078,565000.0
5079,421100.0
5080,610000.0
5081,838000.0
5082,500000.0
5083,580000.0
5084,340000.0
5085,569900.0
5086,435000.0
5087,900000.0
5088,720000.0
5089,453000.0
5090,400000.0
5091,800000.0
5092,1035000.0
5093,1025000.0
5094,685000.0
5095,448500.0
5096,695000.0
5097,530000.0
5098,575000.0
5099,508500.0
5100,528000.0
5101,499000.0
5102,383000.0
5103,449000.0
5104,630000.0
5105,310000.0
5106,915000.0
5107,845000.0
5108,533000.0
5109,482000.0
5110,610000.0
5111,555000.0
5112,575000.0
5113,529000.0
5114,500000.0
5115,417000.0
5116,626000.0
5117,565000.0
5118,579000.0
5119,540000.0
5120,585000.0
5121,394000.0
5122,453000.0
5123,500000.0
5124,495000.0
5125,1030000.0
5126,510000.0
5127,555000.0
5128,1330000.0
5129,555000.0
5130,635000.0
5131,513000.0
5132,570000.0
5133,896000.0
5134,375000.0
5135,540000.0
5136,875000.0
5137,835000.0
5138,640000.0
5139,980000.0
5140,635000.0
5141,575000.0
5142,710000.0
5143,630000.0
5144,660000.0
5145,770000.0
5146,632500.0
5147,785000.0
5148,599000.0
5149,440000.0
5150,799000.0
5151,550000.0
5152,565000.0
5153,1590000.0
5154,850000.0
5155,535000.0
5156,2075000.0
5157,800000.0
5158,715000.0
5159,659000.0
5160,520000.0
5161,555000.0
5162,610000.0
5163,389000.0
5164,662500.0
5165,540000.0
5166,1300000.0
5167,1090000.0
5168,755000.0
5169,570000.0
5170,590000.0
5171,475000.0
5172,565000.0
5173,1940000.0
5174,760000.0
5175,690000.0
5176,1060000.0
5177,700000.0
5178,695000.0
5179,580000.0
5180,1000000.0
5181,587500.0
5182,655000.0
5183,1100000.0
5184,1210000.0
5185,707000.0
5186,410000.0
5187,720000.0
5188,590000.0
5189,640000.0
5190,462000.0
5191,718600.0
5192,635000.0
5193,1200000.0
5194,400000.0
5195,609000.0
5196,685000.0
5197,762000.0
5198,735000.0
5199,535000.0
5200,540000.0
5201,715000.0
5202,675000.0
5203,496000.0
5204,500000.0
5205,520000.0
5206,525000.0
5207,525000.0
5208,660000.0
5209,532500.0
5210,575000.0
5211,833000.0
5212,720000.0
5213,1300000.0
5214,590000.0
5215,590000.0
5216,615000.0
5217,950000.0
5218,740000.0
5219,675000.0
5220,490000.0
5221,575000.0
5222,1100000.0
5223,625000.0
5224,495000.0
5225,1400000.0
5226,1245000.0
5227,486000.0
5228,760000.0
5229,581000.0
5230,760000.0
5231,790000.0
5232,524000.0
5233,495000.0
5234,540000.0
5235,600000.0
5236,1022000.0
5237,860000.0
5238,1287000.0
5239,955000.0
5240,1309500.0
5241,1175000.0
5242,1200000.0
5243,1440000.0
5244,160000.0
5245,162500.0
5246,250000.0
5247,145000.0
5248,231000.0
5249,230000.0
5250,260000.0
5251,261000.0
5252,175000.0
5253,150000.0
5254,228000.0
5255,280000.0
5256,225000.0
5257,230000.0
5258,265000.0
5259,280000.0
5260,272000.0
5261,250000.0
5262,250000.0
5263,220000.0
5264,244000.0
5265,192000.0
5266,265000.0
5267,221000.0
5268,249000.0
5269,115000.0
5270,162000.0
5271,225500.0
5272,300000.0
5273,246000.0
5274,250000.0
5275,250000.0
5276,252000.0
5277,280000.0
5278,250000.0
5279,285000.0
5280,215000.0
5281,202000.0
5282,95000.0
5283,179000.0
5284,235000.0
5285,230000.0
5286,260500.0
5287,250000.0
5288,145000.0
5289,328000.0
5290,181000.0
5291,272500.0
5292,265000.0
5293,135000.0
5294,120000.0
5295,310000.0
5296,165000.0
5297,105000.0
5298,190000.0
5299,270000.0
5300,163000.0
5301,310000.0
5302,275000.0
5303,300000.0
5304,285000.0
5305,142000.0
5306,251000.0
5307,245000.0
5308,169000.0
5309,133500.0
5310,295000.0
5311,300000.0
5312,120000.0
5313,190000.0
5314,265000.0
5315,185000.0
5316,180000.0
5317,237000.0
5318,130000.0
5319,245000.0
5320,235000.0
5321,300000.0
5322,244000.0
5323,200000.0
5324,265000.0
5325,280000.0
5326,240000.0
5327,235000.0
5328,250000.0
5329,249000.0
5330,200000.0
5331,233000.0
5332,259900.0
5333,255000.0
5334,240000.0
5335,235000.0
5336,220000.0
5337,225000.0
5338,240000.0
5339,245000.0
5340,289000.0
5341,168500.0
5342,245000.0
5343,240000.0
5344,175000.0
5345,253000.0
5346,227000.0
5347,290000.0
5348,263500.0
5349,186000.0
5350,290000.0
5351,260000.0
5352,269000.0
5353,255000.0
5354,176000.0
5355,275000.0
5356,195000.0
5357,260000.0
5358,300000.0
5359,261000.0
